Riding ID,Riding Name,Province ID,Province,Candidate,Party ID,Party,Votes
47006,Prince Albert,SK,Saskatchewan,Estelle Hjertaas,LPC,Liberal,3653
47006,Prince Albert,SK,Saskatchewan,Randy Hoback,CPC,Conservative,22340
47006,Prince Albert,SK,Saskatchewan,Ken MacDougall,NDP,New Democratic Party,5214
47006,Prince Albert,SK,Saskatchewan,Joseph McCrea,PPC,People's Party,2438
47006,Prince Albert,SK,Saskatchewan,Heather Schmitt,MAV,Maverick Party,466
47007,Regina--Lewvan,SK,Saskatchewan,Susan Cameron,LPC,Liberal,6301
47007,Regina--Lewvan,SK,Saskatchewan,Tria Donaldson,NDP,New Democratic Party,15719
47007,Regina--Lewvan,SK,Saskatchewan,Roderick Kletchko,PPC,People's Party,1635
47007,Regina--Lewvan,SK,Saskatchewan,Warren Steinley,CPC,Conservative,21376
47007,Regina--Lewvan,SK,Saskatchewan,Michael Wright,GRE,Green,560
47008,Regina--Qu'Appelle,SK,Saskatchewan,Annaliese Bos,NDP,New Democratic Party,6883
47008,Regina--Qu'Appelle,SK,Saskatchewan,Naomi Hunter,GRE,Green,701
47008,Regina--Qu'Appelle,SK,Saskatchewan,Cecilia Melanson,LPC,Liberal,3324
47008,Regina--Qu'Appelle,SK,Saskatchewan,Andrew Scheer,CPC,Conservative,20400
47008,Regina--Qu'Appelle,SK,Saskatchewan,Andrew Yubeta,PPC,People's Party,1678
47009,Regina--Wascana,SK,Saskatchewan,Erin Hidlebaugh,NDP,New Democratic Party,6981
47009,Regina--Wascana,SK,Saskatchewan,Michael Kram,CPC,Conservative,19247
47009,Regina--Wascana,SK,Saskatchewan,Victor Lau,GRE,Green,632
47009,Regina--Wascana,SK,Saskatchewan,Sean McEachern,LPC,Liberal,10390
47009,Regina--Wascana,SK,Saskatchewan,Mario Milanovski,PPC,People's Party,1352
47010,Saskatoon--Grasswood,SK,Saskatchewan,Mark Friesen,PPC,People's Party,2111
47010,Saskatoon--Grasswood,SK,Saskatchewan,Kyla Kitzul,NDP,New Democratic Party,13731
47010,Saskatoon--Grasswood,SK,Saskatchewan,Rokhan Sarwar,LPC,Liberal,6482
47010,Saskatoon--Grasswood,SK,Saskatchewan,Gillian Walker,GRE,Green,556
47010,Saskatoon--Grasswood,SK,Saskatchewan,Kevin Waugh,CPC,Conservative,22842
47011,Saskatoon--University,SK,Saskatchewan,Claire Card,NDP,New Democratic Party,15042
47011,Saskatoon--University,SK,Saskatchewan,Dawn Dumont Walker,LPC,Liberal,4608
47011,Saskatoon--University,SK,Saskatchewan,Jeremy Fisher,COM,Communist,100
47011,Saskatoon--University,SK,Saskatchewan,North-Marie Hunter,GRE,Green,405
47011,Saskatoon--University,SK,Saskatchewan,Guto Penteado,PPC,People's Party,1778
47011,Saskatoon--University,SK,Saskatchewan,Corey Tochor,CPC,Conservative,20389
47011,Saskatoon--University,SK,Saskatchewan,Carl A Wesolowski,CHP,Christian Heritage Party,195
47012,Saskatoon West,SK,Saskatchewan,Kevin Boychuk,PPC,People's Party,2064
47012,Saskatoon West,SK,Saskatchewan,Robert Doucette,NDP,New Democratic Party,13328
47012,Saskatoon West,SK,Saskatchewan,Dave Greenfield,GRE,Green,357
47012,Saskatoon West,SK,Saskatchewan,Ruben Rajakumar,LPC,Liberal,2778
47012,Saskatoon West,SK,Saskatchewan,Brad Redekopp,CPC,Conservative,15379
47013,Souris--Moose Mountain,SK,Saskatchewan,Javin Ames-Sinclair,LPC,Liberal,1636
47013,Souris--Moose Mountain,SK,Saskatchewan,Greg Douglas,MAV,Maverick Party,977
47013,Souris--Moose Mountain,SK,Saskatchewan,Hannah Ann Duerr,NDP,New Democratic Party,3107
47013,Souris--Moose Mountain,SK,Saskatchewan,Robert Kitchen,CPC,Conservative,30049
47013,Souris--Moose Mountain,SK,Saskatchewan,Diane Neufeld,PPC,People's Party,3571
47014,Yorkton--Melville,SK,Saskatchewan,Jordan Ames-Sinclair,LPC,Liberal,2183
47014,Yorkton--Melville,SK,Saskatchewan,Valerie Brooks,GRE,Green,615
47014,Yorkton--Melville,SK,Saskatchewan,Denise Loucks,MAV,Maverick Party,601
47014,Yorkton--Melville,SK,Saskatchewan,Braden Robertson,PPC,People's Party,3247
47014,Yorkton--Melville,SK,Saskatchewan,Halsten David Rust,NDP,New Democratic Party,4237
47014,Yorkton--Melville,SK,Saskatchewan,Cathay Wagantall,CPC,Conservative,23850
48001,Banff--Airdrie,AB,Alberta,Aidan Blum,GRE,Green,1405
48001,Banff--Airdrie,AB,Alberta,Tariq Elnaga,MAV,Maverick Party,1475
48001,Banff--Airdrie,AB,Alberta,David Gamble,LPC,Liberal,9472
48001,Banff--Airdrie,AB,Alberta,Caroline O'Driscoll,IND,Independent,489
48001,Banff--Airdrie,AB,Alberta,Blake Richards,CPC,Conservative,43677
48001,Banff--Airdrie,AB,Alberta,Derek Sloan,IND,Independent,2015
48001,Banff--Airdrie,AB,Alberta,Ron Voss,IND,Independent,65
48001,Banff--Airdrie,AB,Alberta,Nadine Wellwood,PPC,People's Party,5816
48001,Banff--Airdrie,AB,Alberta,Sarah Zagoda,NDP,New Democratic Party,12462
48002,Battle River--Crowfoot,AB,Alberta,Daniel Brisbin,GRE,Green,565
48002,Battle River--Crowfoot,AB,Alberta,Jeff Golka,MAV,Maverick Party,2395
48002,Battle River--Crowfoot,AB,Alberta,John Irwin,VCP,Veterans Coalition Party,178
48002,Battle River--Crowfoot,AB,Alberta,Damien Kurek,CPC,Conservative,41805
48002,Battle River--Crowfoot,AB,Alberta,Leah Diane McLeod,LPC,Liberal,2527
48002,Battle River--Crowfoot,AB,Alberta,Tonya Ratushniak,NDP,New Democratic Party,5743
48002,Battle River--Crowfoot,AB,Alberta,Dennis Trepanier,PPC,People's Party,5426
48003,Bow River,AB,Alberta,Orrin Bliss,MAV,Maverick Party,1368
48003,Bow River,AB,Alberta,Jonathan Bridges,PPC,People's Party,5108
48003,Bow River,AB,Alberta,Tom Lipp,CHP,Christian Heritage Party,391
48003,Bow River,AB,Alberta,Michael MacLean,NDP,New Democratic Party,4726
48003,Bow River,AB,Alberta,Getu Shawile,LPC,Liberal,3869
48003,Bow River,AB,Alberta,Martin Shields,CPC,Conservative,35676
48004,Calgary Centre,AB,Alberta,Juan Estevez Moreno,NDP,New Democratic Party,9694
48004,Calgary Centre,AB,Alberta,Sabrina Grover,LPC,Liberal,17593
48004,Calgary Centre,AB,Alberta,Greg McLean,CPC,Conservative,30375
48004,Calgary Centre,AB,Alberta,Austin Mullins,GRE,Green,971
48004,Calgary Centre,AB,Alberta,Dawid Pawlowski,CHP,Christian Heritage Party,575
48005,Calgary Confederation,AB,Alberta,Gulshan Akter,NDP,New Democratic Party,10561
48005,Calgary Confederation,AB,Alberta,Edward Gao,PPC,People's Party,2670
48005,Calgary Confederation,AB,Alberta,Kevan Hunter,ML,Marxist-Leninist,178
48005,Calgary Confederation,AB,Alberta,Natalie Odd,GRE,Green,2295
48005,Calgary Confederation,AB,Alberta,Murray Sigler,LPC,Liberal,17560
48005,Calgary Confederation,AB,Alberta,Len Webber,CPC,Conservative,28367
48006,Calgary Forest Lawn,AB,Alberta,Keira Gunn,NDP,New Democratic Party,6254
48006,Calgary Forest Lawn,AB,Alberta,Jasraj Singh Hallan,CPC,Conservative,15389
48006,Calgary Forest Lawn,AB,Alberta,Dwayne Holub,PPC,People's Party,2518
48006,Calgary Forest Lawn,AB,Alberta,Carey Rutherford,GRE,Green,699
48006,Calgary Forest Lawn,AB,Alberta,Jordan Stein,LPC,Liberal,9608
48006,Calgary Forest Lawn,AB,Alberta,Jonathan Trautman,COM,Communist,185
48007,Calgary Heritage,AB,Alberta,Bailey Bedard,PPC,People's Party,2682
48007,Calgary Heritage,AB,Alberta,Bob Benzen,CPC,Conservative,30870
48007,Calgary Heritage,AB,Alberta,Mark Dejewski,RHI,Rhinoceros Party,230
48007,Calgary Heritage,AB,Alberta,Scott Forsyth,LPC,Liberal,8960
48007,Calgary Heritage,AB,Alberta,Annelise Freeman,MAV,Maverick Party,714
48007,Calgary Heritage,AB,Alberta,Kathleen M. Johnson,NDP,New Democratic Party,9320
48007,Calgary Heritage,AB,Alberta,Malka Labell,GRE,Green,766
48008,Calgary Midnapore,AB,Alberta,Gurmit Bhachu,NDP,New Democratic Party,11826
48008,Calgary Midnapore,AB,Alberta,Jonathan Hagel,PPC,People's Party,3930
48008,Calgary Midnapore,AB,Alberta,Stephanie Kusie,CPC,Conservative,39147
48008,Calgary Midnapore,AB,Alberta,Matt Magolan,MAV,Maverick Party,812
48008,Calgary Midnapore,AB,Alberta,Shaun T. Pulsifer,GRE,Green,868
48008,Calgary Midnapore,AB,Alberta,Zarnab Zafar,LPC,Liberal,7947
48009,Calgary Nose Hill,AB,Alberta,Khalis Ahmed,NDP,New Democratic Party,8500
48009,Calgary Nose Hill,AB,Alberta,Peggy Askin,ML,Marxist-Leninist,105
48009,Calgary Nose Hill,AB,Alberta,Jessica Dale-Walker,LPC,Liberal,10311
48009,Calgary Nose Hill,AB,Alberta,Stephen J Garvey,NCA,National Citizens Alliance,65
48009,Calgary Nose Hill,AB,Alberta,Judson Hansell,GRE,Green,636
48009,Calgary Nose Hill,AB,Alberta,Larry R. Heather,CHP,Christian Heritage Party,169
48009,Calgary Nose Hill,AB,Alberta,Michelle Rempel Garner,CPC,Conservative,28001
48009,Calgary Nose Hill,AB,Alberta,Kyle Scott,PPC,People's Party,2324
48009,Calgary Nose Hill,AB,Alberta,Vanessa Wang,RHI,Rhinoceros Party,285
48010,Calgary Rocky Ridge,AB,Alberta,Pat Kelly,CPC,Conservative,36034
48010,Calgary Rocky Ridge,AB,Alberta,Jena Dianne Kieren,NDP,New Democratic Party,10748
48010,Calgary Rocky Ridge,AB,Alberta,Rory MacLeod,PPC,People's Party,3002
48010,Calgary Rocky Ridge,AB,Alberta,Shahnaz Munir,LPC,Liberal,14673
48010,Calgary Rocky Ridge,AB,Alberta,David Robinson,MAV,Maverick Party,554
48010,Calgary Rocky Ridge,AB,Alberta,Catriona Wright,GRE,Green,1052
48011,Calgary Shepard,AB,Alberta,Jesse Halmo,NCA,National Citizens Alliance,56
48011,Calgary Shepard,AB,Alberta,Raj Jessel,NDP,New Democratic Party,12103
48011,Calgary Shepard,AB,Alberta,Tom Kmiec,CPC,Conservative,44411
48011,Calgary Shepard,AB,Alberta,Andrea Lee,MAV,Maverick Party,874
48011,Calgary Shepard,AB,Alberta,Cam Macdonald,LPC,Liberal,10303
48011,Calgary Shepard,AB,Alberta,Konstantine Muirhead,IND,Independent,228
48011,Calgary Shepard,AB,Alberta,Evelyn Tanaka,GRE,Green,1300
48011,Calgary Shepard,AB,Alberta,Ron Vaillant,PPC,People's Party,4284
48012,Calgary Signal Hill,AB,Alberta,Ajay Copp,MAV,Maverick Party,568
48012,Calgary Signal Hill,AB,Alberta,Keiran Corrigall,GRE,Green,1094
48012,Calgary Signal Hill,AB,Alberta,Nick Debrey,PPC,People's Party,2859
48012,Calgary Signal Hill,AB,Alberta,Shawn Duncan,LPC,Liberal,11106
48012,Calgary Signal Hill,AB,Alberta,Patrick King,NDP,New Democratic Party,8863
48012,Calgary Signal Hill,AB,Alberta,Ron Liepert,CPC,Conservative,35217
48013,Calgary Skyview,AB,Alberta,Lee Aquart,IND,Independent,184
48013,Calgary Skyview,AB,Alberta,Daniel Blanchard,ML,Marxist-Leninist,111
48013,Calgary Skyview,AB,Alberta,George Chahal,LPC,Liberal,20092
48013,Calgary Skyview,AB,Alberta,Harry Dhillon,PPC,People's Party,1720
48013,Calgary Skyview,AB,Alberta,Gurinder Singh Gill,NDP,New Democratic Party,7690
48013,Calgary Skyview,AB,Alberta,Nadeem Rana,CEN,Centrist,93
48013,Calgary Skyview,AB,Alberta,Jag Sahota,CPC,Conservative,16768
48013,Calgary Skyview,AB,Alberta,Janna So,GRE,Green,431
48014,Edmonton Centre,AB,Alberta,Randy Boissonnault,LPC,Liberal,16561
48014,Edmonton Centre,AB,Alberta,Brock Crocker,PPC,People's Party,2094
48014,Edmonton Centre,AB,Alberta,James Cumming,CPC,Conservative,15945
48014,Edmonton Centre,AB,Alberta,Merryn Edwards,ML,Marxist-Leninist,112
48014,Edmonton Centre,AB,Alberta,Valerie Keefe,LIB,Libertarian,265
48014,Edmonton Centre,AB,Alberta,Heather MacKenzie,NDP,New Democratic Party,14141
48015,Edmonton Griesbach,AB,Alberta,Alex Boykowich,COM,Communist,140
48015,Edmonton Griesbach,AB,Alberta,Blake Desjarlais,NDP,New Democratic Party,17457
48015,Edmonton Griesbach,AB,Alberta,Kerry Diotte,CPC,Conservative,15957
48015,Edmonton Griesbach,AB,Alberta,Mary Joyce,ML,Marxist-Leninist,103
48015,Edmonton Griesbach,AB,Alberta,Heather Lau,GRE,Green,538
48015,Edmonton Griesbach,AB,Alberta,Thomas Matty,PPC,People's Party,2617
48015,Edmonton Griesbach,AB,Alberta,Habiba Mohamud,LPC,Liberal,5979
48015,Edmonton Griesbach,AB,Alberta,Morgan Watson,LIB,Libertarian,268
48016,Edmonton Manning,AB,Alberta,Ziad Aboultaif,CPC,Conservative,20218
48016,Edmonton Manning,AB,Alberta,Martin Halvorson,PPC,People's Party,3407
48016,Edmonton Manning,AB,Alberta,Donna Lynn Smith,LPC,Liberal,10468
48016,Edmonton Manning,AB,Alberta,Charmaine St. Germain,NDP,New Democratic Party,14999
48016,Edmonton Manning,AB,Alberta,Andre Vachon,ML,Marxist-Leninist,133
48017,Edmonton Mill Woods,AB,Alberta,Ben Henderson,LPC,Liberal,16499
48017,Edmonton Mill Woods,AB,Alberta,Nigel Logan,NDP,New Democratic Party,10553
48017,Edmonton Mill Woods,AB,Alberta,Paul Edward McCormack,PPC,People's Party,2898
48017,Edmonton Mill Woods,AB,Alberta,Naomi Rankin,COM,Communist,172
48017,Edmonton Mill Woods,AB,Alberta,Tim Uppal,CPC,Conservative,18392
48018,Edmonton Riverbend,AB,Alberta,Tariq Chaudary,LPC,Liberal,14213
48018,Edmonton Riverbend,AB,Alberta,Shawn Gray,NDP,New Democratic Party,14154
48018,Edmonton Riverbend,AB,Alberta,Melanie Hoffman,GRE,Green,761
48018,Edmonton Riverbend,AB,Alberta,Matt Jeneroux,CPC,Conservative,25702
48018,Edmonton Riverbend,AB,Alberta,Jennifer Peace,PPC,People's Party,2142
48019,Edmonton Strathcona,AB,Alberta,Kelly Green,GRE,Green,674
48019,Edmonton Strathcona,AB,Alberta,Wes Janke,PPC,People's Party,2356
48019,Edmonton Strathcona,AB,Alberta,Heather McPherson,NDP,New Democratic Party,31700
48019,Edmonton Strathcona,AB,Alberta,Hibo Mohamed,LPC,Liberal,3948
48019,Edmonton Strathcona,AB,Alberta,Tunde Obasan,CPC,Conservative,13300
48019,Edmonton Strathcona,AB,Alberta,Malcolm Stinson,LIB,Libertarian,275
48020,Edmonton West,AB,Alberta,Adam Wilson Brown,LPC,Liberal,13016
48020,Edmonton West,AB,Alberta,Sandra Hunter,NDP,New Democratic Party,14190
48020,Edmonton West,AB,Alberta,Brent Kinzel,PPC,People's Party,3354
48020,Edmonton West,AB,Alberta,Kelly McCauley,CPC,Conservative,25278
48020,Edmonton West,AB,Alberta,Peggy Morton,ML,Marxist-Leninist,151
48021,Edmonton--Wetaskiwin,AB,Alberta,Tyler Beauchamp,PPC,People's Party,7670
48021,Edmonton--Wetaskiwin,AB,Alberta,Travis Calliou,VCP,Veterans Coalition Party,345
48021,Edmonton--Wetaskiwin,AB,Alberta,Hugo Charles,NDP,New Democratic Party,18259
48021,Edmonton--Wetaskiwin,AB,Alberta,Mike Lake,CPC,Conservative,48340
48021,Edmonton--Wetaskiwin,AB,Alberta,Ron Thiering,LPC,Liberal,12229
48022,Foothills,AB,Alberta,John Barlow,CPC,Conservative,44356
48022,Foothills,AB,Alberta,Daniel Hunter,PPC,People's Party,5111
48022,Foothills,AB,Alberta,Brett Rogers,GRE,Green,802
48022,Foothills,AB,Alberta,Paula Shimp,LPC,Liberal,4441
48022,Foothills,AB,Alberta,Michelle Traxel,NDP,New Democratic Party,7116
48022,Foothills,AB,Alberta,Josh Wylie,MAV,Maverick Party,2289
48023,Fort McMurray--Cold Lake,AB,Alberta,Abdifatah Abdi,LPC,Liberal,3060
48023,Fort McMurray--Cold Lake,AB,Alberta,Brian Deheer,GRE,Green,429
48023,Fort McMurray--Cold Lake,AB,Alberta,Laila Goodridge,CPC,Conservative,28806
48023,Fort McMurray--Cold Lake,AB,Alberta,Shawn McDonald,PPC,People's Party,5475
48023,Fort McMurray--Cold Lake,AB,Alberta,Jonathan Meyers,MAV,Maverick Party,485
48023,Fort McMurray--Cold Lake,AB,Alberta,Garnett Robinson,NDP,New Democratic Party,4427
48023,Fort McMurray--Cold Lake,AB,Alberta,Hughie Shane Whitmore,VCP,Veterans Coalition Party,95
48024,Grande Prairie--Mackenzie,AB,Alberta,Dan Campbell,LPC,Liberal,2429
48024,Grande Prairie--Mackenzie,AB,Alberta,Donovan Eckstrom,RHI,Rhinoceros Party,324
48024,Grande Prairie--Mackenzie,AB,Alberta,Shawn McLean,PPC,People's Party,5411
48024,Grande Prairie--Mackenzie,AB,Alberta,Ambrose Ralph,MAV,Maverick Party,2194
48024,Grande Prairie--Mackenzie,AB,Alberta,Jennifer Villebrun,NDP,New Democratic Party,6462
48024,Grande Prairie--Mackenzie,AB,Alberta,Chris Warkentin,CPC,Conservative,36360
48025,Lakeland,AB,Alberta,Des Bissonnette,NDP,New Democratic Party,5519
48025,Lakeland,AB,Alberta,Kira Brunner,GRE,Green,464
48025,Lakeland,AB,Alberta,Ann McCormack,PPC,People's Party,5827
48025,Lakeland,AB,Alberta,Fred Sirett,MAV,Maverick Party,1674
48025,Lakeland,AB,Alberta,Shannon Stubbs,CPC,Conservative,36557
48025,Lakeland,AB,Alberta,John Turvey,LPC,Liberal,2610
48026,Lethbridge,AB,Alberta,Geoffrey Capp,CHP,Christian Heritage Party,566
48026,Lethbridge,AB,Alberta,Rachael Harder,CPC,Conservative,33038
48026,Lethbridge,AB,Alberta,Devon Hargreaves,LPC,Liberal,8928
48026,Lethbridge,AB,Alberta,Kimmie Hovan,PPC,People's Party,4197
48026,Lethbridge,AB,Alberta,Elaine Perez,NDP,New Democratic Party,11386
48026,Lethbridge,AB,Alberta,Kim Siever,IND,Independent,1176
48027,Medicine Hat--Cardston--Warner,AB,Alberta,Diandra Bruised Head,GRE,Green,725
48027,Medicine Hat--Cardston--Warner,AB,Alberta,Brodie Heidinger,PPC,People's Party,4484
48027,Medicine Hat--Cardston--Warner,AB,Alberta,Glen Motz,CPC,Conservative,31648
48027,Medicine Hat--Cardston--Warner,AB,Alberta,Geoff Shoesmith,MAV,Maverick Party,1226
48027,Medicine Hat--Cardston--Warner,AB,Alberta,Jocelyn Stenger,NDP,New Democratic Party,6816
48027,Medicine Hat--Cardston--Warner,AB,Alberta,Hannah Wilson,LPC,Liberal,3515
48028,Peace River--Westlock,AB,Alberta,Darryl Boisson,PPC,People's Party,6021
48028,Peace River--Westlock,AB,Alberta,Colin Krieger,MAV,Maverick Party,2587
48028,Peace River--Westlock,AB,Alberta,Jordan Francis MacDougall,GRE,Green,375
48028,Peace River--Westlock,AB,Alberta,Leslie Penny,LPC,Liberal,2423
48028,Peace River--Westlock,AB,Alberta,Gail Ungstad,NDP,New Democratic Party,5999
48028,Peace River--Westlock,AB,Alberta,Arnold Viersen,CPC,Conservative,29428
48029,Red Deer--Mountain View,AB,Alberta,Olumide Adewumi,LPC,Liberal,4084
48029,Red Deer--Mountain View,AB,Alberta,Earl Dreeshen,CPC,Conservative,40680
48029,Red Deer--Mountain View,AB,Alberta,Marie Grabowski,NDP,New Democratic Party,8826
48029,Red Deer--Mountain View,AB,Alberta,Kelly Lorencz,PPC,People's Party,7581
48029,Red Deer--Mountain View,AB,Alberta,Jared Pilon,LIB,Libertarian,211
48029,Red Deer--Mountain View,AB,Alberta,Mark Wilcox,MAV,Maverick Party,1640
48029,Red Deer--Mountain View,AB,Alberta,Clayten Willington,IND,Independent,298
48030,Red Deer--Lacombe,AB,Alberta,Joan Barnes,IND,Independent,573
48030,Red Deer--Lacombe,AB,Alberta,Blaine Calkins,CPC,Conservative,39805
48030,Red Deer--Lacombe,AB,Alberta,Tanya Heyden-Kaye,NDP,New Democratic Party,8806
48030,Red Deer--Lacombe,AB,Alberta,Harry Joujan,MAV,Maverick Party,986
48030,Red Deer--Lacombe,AB,Alberta,Megan Lim,PPC,People's Party,7893
48030,Red Deer--Lacombe,AB,Alberta,David Ondieki,LPC,Liberal,3704
48030,Red Deer--Lacombe,AB,Alberta,Matthew Watson,LIB,Libertarian,212
48031,St. Albert--Edmonton,AB,Alberta,Brigitte Cecelia,PPC,People's Party,3684
48031,St. Albert--Edmonton,AB,Alberta,Michael Cooper,CPC,Conservative,29652
48031,St. Albert--Edmonton,AB,Alberta,Kathleen Mpulubusi,NDP,New Democratic Party,17816
48031,St. Albert--Edmonton,AB,Alberta,Greg Springate,LPC,Liberal,11188
48032,Sherwood Park--Fort Saskatchewan,AB,Alberta,Garnett Genuis,CPC,Conservative,41092
48032,Sherwood Park--Fort Saskatchewan,AB,Alberta,Tanya Holm,LPC,Liberal,8730
48032,Sherwood Park--Fort Saskatchewan,AB,Alberta,Todd Newberry,MAV,Maverick Party,849
48032,Sherwood Park--Fort Saskatchewan,AB,Alberta,Sheldon Jonah Perris,GRE,Green,701
48032,Sherwood Park--Fort Saskatchewan,AB,Alberta,Charles Simpson,IND,Independent,282
48032,Sherwood Park--Fort Saskatchewan,AB,Alberta,Aidan Bradley Theroux,NDP,New Democratic Party,14750
48032,Sherwood Park--Fort Saskatchewan,AB,Alberta,John Wetterstrand,PPC,People's Party,5004
48033,Sturgeon River--Parkland,AB,Alberta,Jeff Dunham,MAV,Maverick Party,1243
48033,Sturgeon River--Parkland,AB,Alberta,Dane Lloyd,CPC,Conservative,40423
48033,Sturgeon River--Parkland,AB,Alberta,Murray MacKinnon,PPC,People's Party,6599
48033,Sturgeon River--Parkland,AB,Alberta,Kendra Mills,NDP,New Democratic Party,12602
48033,Sturgeon River--Parkland,AB,Alberta,Irene Walker,LPC,Liberal,4526
48033,Sturgeon River--Parkland,AB,Alberta,Jeffrey Willerton,CHP,Christian Heritage Party,495
48034,Yellowhead,AB,Alberta,Gordon Francey,VCP,Veterans Coalition Party,149
48034,Yellowhead,AB,Alberta,Michael Manchen,PPC,People's Party,6452
48034,Yellowhead,AB,Alberta,Todd Muir,MAV,Maverick Party,1763
48034,Yellowhead,AB,Alberta,Guillaume Roy,NDP,New Democratic Party,5977
48034,Yellowhead,AB,Alberta,Sheila Schumacher,LPC,Liberal,2856
48034,Yellowhead,AB,Alberta,Gerald Soroka,CPC,Conservative,33622
59001,Abbotsford,BC,British Columbia,Ed Fast,CPC,Conservative,21597
59001,Abbotsford,BC,British Columbia,Stephen Fowler,GRE,Green,1517
59001,Abbotsford,BC,British Columbia,Navreen Gill,LPC,Liberal,10907
59001,Abbotsford,BC,British Columbia,Kevin Sinclair,PPC,People's Party,3300
59001,Abbotsford,BC,British Columbia,dharmasena yakandawela,NDP,New Democratic Party,7729
59002,Burnaby North--Seymour,BC,British Columbia,Terry Beech,LPC,Liberal,18748
59002,Burnaby North--Seymour,BC,British Columbia,Peter Dolling,GRE,Green,1462
59002,Burnaby North--Seymour,BC,British Columbia,Jim Hanson,NDP,New Democratic Party,13815
59002,Burnaby North--Seymour,BC,British Columbia,Brad Nickerson,PPC,People's Party,1331
59002,Burnaby North--Seymour,BC,British Columbia,Kelsey Shein,CPC,Conservative,12185
59003,Burnaby South,BC,British Columbia,Maureen Curran,GRE,Green,1175
59003,Burnaby South,BC,British Columbia,Martin Kendell,IND,Independent,296
59003,Burnaby South,BC,British Columbia,Likky Lavji,CPC,Conservative,9104
59003,Burnaby South,BC,British Columbia,Brea Huang Sami,LPC,Liberal,12361
59003,Burnaby South,BC,British Columbia,Jagmeet Singh,NDP,New Democratic Party,16382
59003,Burnaby South,BC,British Columbia,Marcella Williams,PPC,People's Party,1290
59004,Cariboo--Prince George,BC,British Columbia,Todd Doherty,CPC,Conservative,25771
59004,Cariboo--Prince George,BC,British Columbia,Garth Frizzell,LPC,Liberal,8397
59004,Cariboo--Prince George,BC,British Columbia,Jeremy Gustafson,PPC,People's Party,4160
59004,Cariboo--Prince George,BC,British Columbia,Leigh Hunsinger-Chang,GRE,Green,1844
59004,Cariboo--Prince George,BC,British Columbia,Audrey McKinnon,NDP,New Democratic Party,10323
59004,Cariboo--Prince George,BC,British Columbia,Henry Thiessen,CHP,Christian Heritage Party,218
59005,Central Okanagan--Similkameen--Nicola,BC,British Columbia,Dan Albas,CPC,Conservative,29826
59005,Central Okanagan--Similkameen--Nicola,BC,British Columbia,Sarah Eves,LPC,Liberal,15305
59005,Central Okanagan--Similkameen--Nicola,BC,British Columbia,Kathryn Mcdonald,PPC,People's Party,4661
59005,Central Okanagan--Similkameen--Nicola,BC,British Columbia,Joan Phillip,NDP,New Democratic Party,13462
59005,Central Okanagan--Similkameen--Nicola,BC,British Columbia,Brennan Wauters,GRE,Green,1718
59006,Chilliwack--Hope,BC,British Columbia,Rob Bogunovic,PPC,People's Party,4004
59006,Chilliwack--Hope,BC,British Columbia,Arthur Green,GRE,Green,1391
59006,Chilliwack--Hope,BC,British Columbia,DJ Pohl,NDP,New Democratic Party,13927
59006,Chilliwack--Hope,BC,British Columbia,Mark Strahl,CPC,Conservative,23987
59006,Chilliwack--Hope,BC,British Columbia,Kelly Velonis,LPC,Liberal,8851
59007,Cloverdale--Langley City,BC,British Columbia,John Aldag,LPC,Liberal,20877
59007,Cloverdale--Langley City,BC,British Columbia,Tamara Jansen,CPC,Conservative,19223
59007,Cloverdale--Langley City,BC,British Columbia,Rajesh Jayaprakash,NDP,New Democratic Party,10587
59007,Cloverdale--Langley City,BC,British Columbia,Ian Kennedy,PPC,People's Party,2563
59008,Coquitlam--Port Coquitlam,BC,British Columbia,Katerina Anastasiadis,CPC,Conservative,17047
59008,Coquitlam--Port Coquitlam,BC,British Columbia,Kimberly Brundell,PPC,People's Party,2388
59008,Coquitlam--Port Coquitlam,BC,British Columbia,Laura Dupont,NDP,New Democratic Party,15114
59008,Coquitlam--Port Coquitlam,BC,British Columbia,Ron McKinnon,LPC,Liberal,21638
59009,Courtenay--Alberni,BC,British Columbia,Barbara Biley,ML,Marxist-Leninist,122
59009,Courtenay--Alberni,BC,British Columbia,Robert Eppich,PPC,People's Party,3467
59009,Courtenay--Alberni,BC,British Columbia,Susan Farlinger,LPC,Liberal,9241
59009,Courtenay--Alberni,BC,British Columbia,Gord Johns,NDP,New Democratic Party,30604
59009,Courtenay--Alberni,BC,British Columbia,Susanne Lawson,GRE,Green,3670
59009,Courtenay--Alberni,BC,British Columbia,Mary Lee,CPC,Conservative,22197
59010,Cowichan--Malahat--Langford,BC,British Columbia,Alana DeLong,CPC,Conservative,17091
59010,Cowichan--Malahat--Langford,BC,British Columbia,Mark Hecht,PPC,People's Party,3814
59010,Cowichan--Malahat--Langford,BC,British Columbia,Blair Herbert,LPC,Liberal,9892
59010,Cowichan--Malahat--Langford,BC,British Columbia,Alistair MacGregor,NDP,New Democratic Party,25803
59010,Cowichan--Malahat--Langford,BC,British Columbia,Lia Versaevel,GRE,Green,3781
59011,Delta,BC,British Columbia,Monika Dean,NDP,New Democratic Party,9591
59011,Delta,BC,British Columbia,Hong Yan Pan,IND,Independent,379
59011,Delta,BC,British Columbia,Carla Qualtrough,LPC,Liberal,22105
59011,Delta,BC,British Columbia,Garry Shearer,CPC,Conservative,17695
59011,Delta,BC,British Columbia,Jeremy Smith,GRE,Green,1244
