Riding ID,Riding Name,Province ID,Province,Candidate,Party ID,Party,Votes
24018,Rimouski-Neigette--Témiscouata--Les Basques,QC,Quebec,Maxime Blanchette-Joncas,BQ,Bloc Quebecois,17314
24018,Rimouski-Neigette--Témiscouata--Les Basques,QC,Quebec,Guy Caron,NDP,New Democratic Party,13050
24018,Rimouski-Neigette--Témiscouata--Les Basques,QC,Quebec,Chantal Pilon,LPC,Liberal,10095
24018,Rimouski-Neigette--Témiscouata--Les Basques,QC,Quebec,Nancy Brassard-Fortin,CPC,Conservative,4073
24018,Rimouski-Neigette--Témiscouata--Les Basques,QC,Quebec,Jocelyn Rioux,GRE,Green,824
24018,Rimouski-Neigette--Témiscouata--Les Basques,QC,Quebec,Pierre Lacombe,PPC,People's Party,232
24018,Rimouski-Neigette--Témiscouata--Les Basques,QC,Quebec,Lysane Picker-Paquin,RHI,Rhinceros Party,179
24062,Rivière-des-Mille-Îles,QC,Quebec,Luc Desilets,BQ,Bloc Quebecois,23629
24062,Rivière-des-Mille-Îles,QC,Quebec,Linda Lapointe,LPC,Liberal,21009
24062,Rivière-des-Mille-Îles,QC,Quebec,Joseph Hakizimana,NDP,New Democratic Party,5002
24062,Rivière-des-Mille-Îles,QC,Quebec,Maikel Mikhael,CPC,Conservative,4684
24062,Rivière-des-Mille-Îles,QC,Quebec,Ceylan Borgers,GRE,Green,3015
24062,Rivière-des-Mille-Îles,QC,Quebec,Hans Roker Jr,PPC,People's Party,845
24063,Rivière-du-Nord,QC,Quebec,Rhéal Fortin,BQ,Bloc Quebecois,31281
24063,Rivière-du-Nord,QC,Quebec,Florence Gagnon,LPC,Liberal,13402
24063,Rivière-du-Nord,QC,Quebec,Sylvie Fréchette,CPC,Conservative,7120
24063,Rivière-du-Nord,QC,Quebec,Myriam Ouellette,NDP,New Democratic Party,4194
24063,Rivière-du-Nord,QC,Quebec,Joey Leckman,GRE,Green,3345
24063,Rivière-du-Nord,QC,Quebec,Normand Michaud,PPC,People's Party,407
24063,Rivière-du-Nord,QC,Quebec,Nicolas Riqueur-Lainé,PIQ,Pour l'Indépendance du Québec,225
24063,Rivière-du-Nord,QC,Quebec,Lucie St-Gelais,IND,Independent,127
24064,Rosemont--La Petite-Patrie,QC,Quebec,Alexandre Boulerice,NDP,New Democratic Party,25575
24064,Rosemont--La Petite-Patrie,QC,Quebec,Geneviève Hinse,LPC,Liberal,14576
24064,Rosemont--La Petite-Patrie,QC,Quebec,Claude André,BQ,Bloc Quebecois,14306
24064,Rosemont--La Petite-Patrie,QC,Quebec,Jean Désy,GRE,Green,3539
24064,Rosemont--La Petite-Patrie,QC,Quebec,Johanna Sarfati,CPC,Conservative,1405
24064,Rosemont--La Petite-Patrie,QC,Quebec,Jos Guitare Lavoie,RHI,Rhinceros Party,346
24064,Rosemont--La Petite-Patrie,QC,Quebec,Bobby Pellerin,PPC,People's Party,293
24064,Rosemont--La Petite-Patrie,QC,Quebec,Normand Raymond,COM,Communist,86
24064,Rosemont--La Petite-Patrie,QC,Quebec,Gisèle Desrochers,ML,Marxist-Leninist,80
24066,Saint-Hyacinthe--Bagot,QC,Quebec,Simon-Pierre Savard-Tremblay,BQ,Bloc Quebecois,23143
24066,Saint-Hyacinthe--Bagot,QC,Quebec,René Vincelette,LPC,Liberal,11903
24066,Saint-Hyacinthe--Bagot,QC,Quebec,Brigitte Sansoucy,NDP,New Democratic Party,10297
24066,Saint-Hyacinthe--Bagot,QC,Quebec,Bernard Barré,CPC,Conservative,8062
24066,Saint-Hyacinthe--Bagot,QC,Quebec,Sabrina Huet-Côté,GRE,Green,2031
24066,Saint-Hyacinthe--Bagot,QC,Quebec,Jean-François Bélanger,PPC,People's Party,478
24067,Saint-Jean,QC,Quebec,Christine Normandin,BQ,Bloc Quebecois,27750
24067,Saint-Jean,QC,Quebec,Jean Rioux,LPC,Liberal,18906
24067,Saint-Jean,QC,Quebec,Martin Thibert,CPC,Conservative,6612
24067,Saint-Jean,QC,Quebec,Chantal Reeves,NDP,New Democratic Party,4794
24067,Saint-Jean,QC,Quebec,André-Philippe Chenail,GRE,Green,3127
24067,Saint-Jean,QC,Quebec,Marc Hivon,PPC,People's Party,397
24067,Saint-Jean,QC,Quebec,Yvon Savary,PIQ,Pour l'Indépendance du Québec,289
24068,Saint-Laurent,QC,Quebec,Emmanuella Lambropoulos,LPC,Liberal,23527
24068,Saint-Laurent,QC,Quebec,Richard Serour,CPC,Conservative,7005
24068,Saint-Laurent,QC,Quebec,Miranda Gallo,NDP,New Democratic Party,4065
24068,Saint-Laurent,QC,Quebec,Thérèse Miljours,BQ,Bloc Quebecois,2845
24068,Saint-Laurent,QC,Quebec,Georgia Kokotsis,GRE,Green,2150
24068,Saint-Laurent,QC,Quebec,Christopher Mikus,PPC,People's Party,484
24068,Saint-Laurent,QC,Quebec,Ginette Boutet,ML,Marxist-Leninist,71
24069,Saint-Léonard--Saint-Michel,QC,Quebec,Patricia Lattanzio,LPC,Liberal,27866
24069,Saint-Léonard--Saint-Michel,QC,Quebec,Ilario Maiolo,CPC,Conservative,5423
24069,Saint-Léonard--Saint-Michel,QC,Quebec,Dominique Mougin,BQ,Bloc Quebecois,4351
24069,Saint-Léonard--Saint-Michel,QC,Quebec,Hassan Guillet,IND,Independent,3061
24069,Saint-Léonard--Saint-Michel,QC,Quebec,Paulina Ayala,NDP,New Democratic Party,2964
24069,Saint-Léonard--Saint-Michel,QC,Quebec,Alessandra Szilagyi,GRE,Green,1183
24069,Saint-Léonard--Saint-Michel,QC,Quebec,Tina Di Serio,PPC,People's Party,501
24069,Saint-Léonard--Saint-Michel,QC,Quebec,Garnet Colly,ML,Marxist-Leninist,85
24070,Saint-Maurice--Champlain,QC,Quebec,François-Philippe Champagne,LPC,Liberal,23104
24070,Saint-Maurice--Champlain,QC,Quebec,Nicole Morin,BQ,Bloc Quebecois,19950
24070,Saint-Maurice--Champlain,QC,Quebec,Bruno-Pier Courchesne,CPC,Conservative,9542
24070,Saint-Maurice--Champlain,QC,Quebec,Barthélémy Boisguérin,NDP,New Democratic Party,3071
24070,Saint-Maurice--Champlain,QC,Quebec,Stéphanie Dufresne,GRE,Green,1809
24070,Saint-Maurice--Champlain,QC,Quebec,Julie Déziel,PPC,People's Party,938
24071,Salaberry--Suroît,QC,Quebec,Claude Debellefeuille,BQ,Bloc Quebecois,29975
24071,Salaberry--Suroît,QC,Quebec,Marc Faubert,LPC,Liberal,18682
24071,Salaberry--Suroît,QC,Quebec,Cynthia Larivière,CPC,Conservative,6116
24071,Salaberry--Suroît,QC,Quebec,Joan Gottman,NDP,New Democratic Party,5024
24071,Salaberry--Suroît,QC,Quebec,Nahed AlShawa,GRE,Green,1997
24071,Salaberry--Suroît,QC,Quebec,Alain Savard,PPC,People's Party,767
24071,Salaberry--Suroît,QC,Quebec,Luc Bertrand,PIQ,Pour l'Indépendance du Québec,342
24072,Shefford,QC,Quebec,Andréanne Larouche,BQ,Bloc Quebecois,23503
24072,Shefford,QC,Quebec,Pierre Breton,LPC,Liberal,22605
24072,Shefford,QC,Quebec,Nathalie Clermont,CPC,Conservative,7495
24072,Shefford,QC,Quebec,Raymonde Plamondon,NDP,New Democratic Party,3705
24072,Shefford,QC,Quebec,Katherine Turgeon,GRE,Green,2814
24072,Shefford,QC,Quebec,Mariam Sabbagh,PPC,People's Party,497
24072,Shefford,QC,Quebec,Darlène Daviault,PIQ,Pour l'Indépendance du Québec,294
24073,Sherbrooke,QC,Quebec,Élisabeth Brière,LPC,Liberal,17490
24073,Sherbrooke,QC,Quebec,Pierre-Luc Dusseault,NDP,New Democratic Party,16881
24073,Sherbrooke,QC,Quebec,Claude Forgues,BQ,Bloc Quebecois,15470
24073,Sherbrooke,QC,Quebec,Dany Sévigny,CPC,Conservative,6362
24073,Sherbrooke,QC,Quebec,Mathieu Morin,GRE,Green,2716
24073,Sherbrooke,QC,Quebec,Edwin Moreno,IND,Independent,471
24073,Sherbrooke,QC,Quebec,Steve Côté,RHI,Rhinceros Party,219
24073,Sherbrooke,QC,Quebec,Hubert Richard,IND,Independent,117
24075,Terrebonne,QC,Quebec,Michel Boudrias,BQ,Bloc Quebecois,31029
24075,Terrebonne,QC,Quebec,Frédéric Beauchemin,LPC,Liberal,17944
24075,Terrebonne,QC,Quebec,France Gagnon,CPC,Conservative,4640
24075,Terrebonne,QC,Quebec,Maxime Beaudoin,NDP,New Democratic Party,4627
24075,Terrebonne,QC,Quebec,Réjean Monette,GRE,Green,2277
24075,Terrebonne,QC,Quebec,Jeffrey Barnes,PPC,People's Party,399
24075,Terrebonne,QC,Quebec,Paul Vézina,RHI,Rhinceros Party,260
24075,Terrebonne,QC,Quebec,Jade Hébert,IND,Independent,159
24013,Thérèse-De Blainville,QC,Quebec,Louise Chabot,BQ,Bloc Quebecois,24486
24013,Thérèse-De Blainville,QC,Quebec,Ramez Ayoub,LPC,Liberal,20988
24013,Thérèse-De Blainville,QC,Quebec,Marie Claude Fournier,CPC,Conservative,5264
24013,Thérèse-De Blainville,QC,Quebec,Hannah Wolker,NDP,New Democratic Party,4431
24013,Thérèse-De Blainville,QC,Quebec,Normand Beaudet,GRE,Green,2710
24013,Thérèse-De Blainville,QC,Quebec,Désiré Mounanga,PPC,People's Party,366
24013,Thérèse-De Blainville,QC,Quebec,Alain Lamontagne,RHI,Rhinceros Party,215
24013,Thérèse-De Blainville,QC,Quebec,Andy Piano,IND,Independent,89
24076,Trois-Rivières,QC,Quebec,Louise Charbonneau,BQ,Bloc Quebecois,17240
24076,Trois-Rivières,QC,Quebec,Valérie Renaud-Martin,LPC,Liberal,15774
24076,Trois-Rivières,QC,Quebec,Yves Lévesque,CPC,Conservative,15240
24076,Trois-Rivières,QC,Quebec,Robert Aubin,NDP,New Democratic Party,10090
24076,Trois-Rivières,QC,Quebec,Marie Duplessis,GRE,Green,1492
24076,Trois-Rivières,QC,Quebec,Marc André Gingras,PPC,People's Party,565
24076,Trois-Rivières,QC,Quebec,Ronald St-Onge Lynch,IND,Independent,137
24074,Vaudreuil--Soulanges,QC,Quebec,Peter Schiefke,LPC,Liberal,32254
24074,Vaudreuil--Soulanges,QC,Quebec,Noémie Rouillard,BQ,Bloc Quebecois,16600
24074,Vaudreuil--Soulanges,QC,Quebec,Karen Cox,CPC,Conservative,7804
24074,Vaudreuil--Soulanges,QC,Quebec,Amanda MacDonald,NDP,New Democratic Party,7368
24074,Vaudreuil--Soulanges,QC,Quebec,Cameron Stiff,GRE,Green,3405
24074,Vaudreuil--Soulanges,QC,Quebec,Kaylin Tam,PPC,People's Party,711
24077,Ville-Marie--Le Sud-Ouest--Île-des-Soeurs,QC,Quebec,Marc Miller,LPC,Liberal,28087
24077,Ville-Marie--Le Sud-Ouest--Île-des-Soeurs,QC,Quebec,Sophie Thiébaut,NDP,New Democratic Party,8274
24077,Ville-Marie--Le Sud-Ouest--Île-des-Soeurs,QC,Quebec,Nadia Bourque,BQ,Bloc Quebecois,6899
24077,Ville-Marie--Le Sud-Ouest--Île-des-Soeurs,QC,Quebec,Michael Forian,CPC,Conservative,4609
24077,Ville-Marie--Le Sud-Ouest--Île-des-Soeurs,QC,Quebec,Liana Canton Cusmano,GRE,Green,3718
24077,Ville-Marie--Le Sud-Ouest--Île-des-Soeurs,QC,Quebec,Jean Langlais,PPC,People's Party,520
24077,Ville-Marie--Le Sud-Ouest--Île-des-Soeurs,QC,Quebec,Tommy Gaudet,RHI,Rhinceros Party,140
24077,Ville-Marie--Le Sud-Ouest--Île-des-Soeurs,QC,Quebec,Louise B. O'Sullivan,IND,Independent,117
24077,Ville-Marie--Le Sud-Ouest--Île-des-Soeurs,QC,Quebec,Marc Patenaude,IND,Independent,113
24077,Ville-Marie--Le Sud-Ouest--Île-des-Soeurs,QC,Quebec,Linda Sullivan,ML,Marxist-Leninist,45
24078,Vimy,QC,Quebec,Annie Koutrakis,LPC,Liberal,26490
24078,Vimy,QC,Quebec,Claire-Emmanuelle Beaulieu,BQ,Bloc Quebecois,15455
24078,Vimy,QC,Quebec,Rima El-Helou,CPC,Conservative,5951
24078,Vimy,QC,Quebec,Vassif Aliev,NDP,New Democratic Party,4779
24078,Vimy,QC,Quebec,Faiza R'Guiba,GRE,Green,2125
24078,Vimy,QC,Quebec,Suzanne Brunelle,PPC,People's Party,733
35001,Ajax,ON,Ontario,Mark Holland,LPC,Liberal,35198
35001,Ajax,ON,Ontario,Tom Dingwall,CPC,Conservative,15864
35001,Ajax,ON,Ontario,Shokat Malik,NDP,New Democratic Party,7033
35001,Ajax,ON,Ontario,Maia Knight,GRE,Green,2040
35001,Ajax,ON,Ontario,Susanna Russo,PPC,People's Party,588
35001,Ajax,ON,Ontario,Allen Keith Hadley,IND,Independent,186
35001,Ajax,ON,Ontario,Intab Ali,IND,Independent,111
35002,Algoma--Manitoulin--Kapuskasing,ON,Ontario,Carol Hughes,NDP,New Democratic Party,16883
35002,Algoma--Manitoulin--Kapuskasing,ON,Ontario,Dave Williamson,CPC,Conservative,10625
35002,Algoma--Manitoulin--Kapuskasing,ON,Ontario,Heather Wilson,LPC,Liberal,9879
35002,Algoma--Manitoulin--Kapuskasing,ON,Ontario,Max Chapman,GRE,Green,2192
35002,Algoma--Manitoulin--Kapuskasing,ON,Ontario,Dave Delisle,PPC,People's Party,887
35002,Algoma--Manitoulin--Kapuskasing,ON,Ontario,Le Marquis De Marmalade,RHI,Rhinceros Party,125
35003,Aurora--Oak Ridges--Richmond Hill,ON,Ontario,Leona Alleslev,CPC,Conservative,23568
35003,Aurora--Oak Ridges--Richmond Hill,ON,Ontario,Leah Taylor Roy,LPC,Liberal,22508
35003,Aurora--Oak Ridges--Richmond Hill,ON,Ontario,Aaron Brown,NDP,New Democratic Party,3820
35003,Aurora--Oak Ridges--Richmond Hill,ON,Ontario,Timothy Flemming,GRE,Green,2154
35003,Aurora--Oak Ridges--Richmond Hill,ON,Ontario,Priya Patil,PPC,People's Party,530
35003,Aurora--Oak Ridges--Richmond Hill,ON,Ontario,Serge Korovitsyn,LIB,Libertarian,529
35004,Barrie--Innisfil,ON,Ontario,John Brassard,CPC,Conservative,23765
35004,Barrie--Innisfil,ON,Ontario,Lisa-Marie Wilson,LPC,Liberal,15879
35004,Barrie--Innisfil,ON,Ontario,Pekka Reinio,NDP,New Democratic Party,8880
35004,Barrie--Innisfil,ON,Ontario,Bonnie North,GRE,Green,4716
35004,Barrie--Innisfil,ON,Ontario,Stephanie Robinson,PPC,People's Party,1013
35005,Barrie--Springwater--Oro-Medonte,ON,Ontario,Doug Shipley,CPC,Conservative,20981
35005,Barrie--Springwater--Oro-Medonte,ON,Ontario,Brian Kalliecharan,LPC,Liberal,16805
35005,Barrie--Springwater--Oro-Medonte,ON,Ontario,Dan Janssen,NDP,New Democratic Party,7972
35005,Barrie--Springwater--Oro-Medonte,ON,Ontario,Marty Lancaster,GRE,Green,7066
35005,Barrie--Springwater--Oro-Medonte,ON,Ontario,David Patterson,PPC,People's Party,969
35006,Bay of Quinte,ON,Ontario,Neil Ellis,LPC,Liberal,24099
35006,Bay of Quinte,ON,Ontario,Tim Durkin,CPC,Conservative,22650
35006,Bay of Quinte,ON,Ontario,Stephanie Bell,NDP,New Democratic Party,9851
35006,Bay of Quinte,ON,Ontario,Danny Celovsky,GRE,Green,3740
35006,Bay of Quinte,ON,Ontario,Paul Bordonaro,PPC,People's Party,1207
35007,Beaches--East York,ON,Ontario,Nathaniel Erskine-Smith,LPC,Liberal,32647
35007,Beaches--East York,ON,Ontario,Mae J. Nam,NDP,New Democratic Party,12196
35007,Beaches--East York,ON,Ontario,Nadirah Nazeer,CPC,Conservative,8026
35007,Beaches--East York,ON,Ontario,Sean Manners,GRE,Green,3378
35007,Beaches--East York,ON,Ontario,Deborah McKenzie,PPC,People's Party,831
35008,Brampton Centre,ON,Ontario,Ramesh Sangha,LPC,Liberal,18771
35008,Brampton Centre,ON,Ontario,Pawanjit Gosal,CPC,Conservative,10696
35008,Brampton Centre,ON,Ontario,Jordan Boswell,NDP,New Democratic Party,7819
35008,Brampton Centre,ON,Ontario,Pauline Thornham,GRE,Green,1685
35008,Brampton Centre,ON,Ontario,Baljit Bawa,PPC,People's Party,681
35008,Brampton Centre,ON,Ontario,David Gershuny,ML,Marxist-Leninist,106
35009,Brampton East,ON,Ontario,Maninder Sidhu,LPC,Liberal,24050
35009,Brampton East,ON,Ontario,Saranjit Singh,NDP,New Democratic Party,13368
35009,Brampton East,ON,Ontario,Ramona Singh,CPC,Conservative,12125
35009,Brampton East,ON,Ontario,Teresa Burgess-Ogilvie,GRE,Green,666
35009,Brampton East,ON,Ontario,Gaurav Walia,PPC,People's Party,244
35009,Brampton East,ON,Ontario,Manpreet Othi,IND,Independent,211
35009,Brampton East,ON,Ontario,Partap Dua,CFF,Canada's Fourth Front,89
35010,Brampton North,ON,Ontario,Ruby Sahota,LPC,Liberal,25970
35010,Brampton North,ON,Ontario,Arpan Khanna,CPC,Conservative,13973
35010,Brampton North,ON,Ontario,Melissa Edwards,NDP,New Democratic Party,8533
35010,Brampton North,ON,Ontario,Norbert D'Costa,GRE,Green,1516
35010,Brampton North,ON,Ontario,Keith Frazer,PPC,People's Party,510
35011,Brampton South,ON,Ontario,Sonia Sidhu,LPC,Liberal,24085
35011,Brampton South,ON,Ontario,Ramandeep Brar,CPC,Conservative,13828
35011,Brampton South,ON,Ontario,Mandeep Kaur,NDP,New Democratic Party,7985
35011,Brampton South,ON,Ontario,Karen Fraser,GRE,Green,1926
35011,Brampton South,ON,Ontario,Rajwinder Ghuman,PPC,People's Party,354
35011,Brampton South,ON,Ontario,Wavey Mercer,CHP,Christian Heritage Party,285
35011,Brampton South,ON,Ontario,Mitesh Joshi,CFF,Canada's Fourth Front,152
35011,Brampton South,ON,Ontario,Dagmar Sullivan,ML,Marxist-Leninist,68
35012,Brampton West,ON,Ontario,Kamal Khera,LPC,Liberal,28743
35012,Brampton West,ON,Ontario,Murarilal Thapliyal,CPC,Conservative,12824
35012,Brampton West,ON,Ontario,Navjit Kaur,NDP,New Democratic Party,9855
35012,Brampton West,ON,Ontario,Jane Davidson,GRE,Green,1271
35012,Brampton West,ON,Ontario,Roger Sampson,PPC,People's Party,505
35012,Brampton West,ON,Ontario,Paul Tannahill,CHP,Christian Heritage Party,319
35012,Brampton West,ON,Ontario,Harinderpal Hundal,COM,Communist,97
35012,Brampton West,ON,Ontario,Anjum Malik,CFF,Canada's Fourth Front,69
35013,Brantford--Brant,ON,Ontario,Phil McColeman,CPC,Conservative,26849
35013,Brantford--Brant,ON,Ontario,Danielle Takacs,LPC,Liberal,20454
35013,Brantford--Brant,ON,Ontario,Sabrina Sawyer,NDP,New Democratic Party,13131
35013,Brantford--Brant,ON,Ontario,Bob Jonkman,GRE,Green,4257
35013,Brantford--Brant,ON,Ontario,Dave Wrobel,PPC,People's Party,1320
35013,Brantford--Brant,ON,Ontario,Jeffrey Gallagher,VCP,Veterans Coalition Party,394
35013,Brantford--Brant,ON,Ontario,John The Engineer Turmel,IND,Independent,146
35013,Brantford--Brant,ON,Ontario,Leslie Bory,IND,Independent,115
35014,Bruce--Grey--Owen Sound,ON,Ontario,Alex Ruff,CPC,Conservative,26830
35014,Bruce--Grey--Owen Sound,ON,Ontario,Michael Den Tandt,LPC,Liberal,17485
35014,Bruce--Grey--Owen Sound,ON,Ontario,Chris Stephen,NDP,New Democratic Party,6797
35014,Bruce--Grey--Owen Sound,ON,Ontario,Danielle Valiquette,GRE,Green,5114
35014,Bruce--Grey--Owen Sound,ON,Ontario,Bill Townsend,PPC,People's Party,1614
35014,Bruce--Grey--Owen Sound,ON,Ontario,Daniel Little,LIB,Libertarian,321
35015,Burlington,ON,Ontario,Karina Gould,LPC,Liberal,34989
35015,Burlington,ON,Ontario,Jane Michael,CPC,Conservative,23930
35015,Burlington,ON,Ontario,Lenaee Dupuis,NDP,New Democratic Party,7372
35015,Burlington,ON,Ontario,Gareth Williams,GRE,Green,4750
35015,Burlington,ON,Ontario,Peter Smetana,PPC,People's Party,944
35016,Cambridge,ON,Ontario,Bryan May,LPC,Liberal,22903
35016,Cambridge,ON,Ontario,Sunny Attwal,CPC,Conservative,17409
35016,Cambridge,ON,Ontario,Scott Hamilton,NDP,New Democratic Party,11177
35016,Cambridge,ON,Ontario,Michele Braniff,GRE,Green,4343
35016,Cambridge,ON,Ontario,David Haskell,PPC,People's Party,1872
35016,Cambridge,ON,Ontario,George McMorrow,VCP,Veterans Coalition Party,162
35016,Cambridge,ON,Ontario,Manuel Couto,ML,Marxist-Leninist,76
35088,Carleton,ON,Ontario,Pierre Poilievre,CPC,Conservative,32147
35088,Carleton,ON,Ontario,Chris Rodgers,LPC,Liberal,26518
35088,Carleton,ON,Ontario,Kevin Hua,NDP,New Democratic Party,6479
35088,Carleton,ON,Ontario,Gordon Kubanek,GRE,Green,3423
35088,Carleton,ON,Ontario,Alain Musende,PPC,People's Party,792
35017,Chatham-Kent--Leamington,ON,Ontario,Dave Epp,CPC,Conservative,25359
35017,Chatham-Kent--Leamington,ON,Ontario,Katie Omstead,LPC,Liberal,16899
35017,Chatham-Kent--Leamington,ON,Ontario,Tony Walsh,NDP,New Democratic Party,8229
35017,Chatham-Kent--Leamington,ON,Ontario,Mark Vercouteren,GRE,Green,2233
35017,Chatham-Kent--Leamington,ON,Ontario,John Balagtas,PPC,People's Party,1061
35017,Chatham-Kent--Leamington,ON,Ontario,Paul Coulbeck,RM,Radical Marijuana,307
35018,Davenport,ON,Ontario,Julie Dzerowicz,LPC,Liberal,23251
35018,Davenport,ON,Ontario,Andrew Cash,NDP,New Democratic Party,21812
35018,Davenport,ON,Ontario,Sanjay Bhatia,CPC,Conservative,4921
35018,Davenport,ON,Ontario,Hannah Conover-Arthurs,GRE,Green,2397
35018,Davenport,ON,Ontario,Francesco Ciardullo,PPC,People's Party,496
35018,Davenport,ON,Ontario,Elizabeth Rowley,COM,Communist,138
35018,Davenport,ON,Ontario,Troy Young,IND,Independent,86
35018,Davenport,ON,Ontario,Chai Kalevar,IND,Independent,79
35019,Don Valley East,ON,Ontario,Yasmin Ratansi,LPC,Liberal,25295
35019,Don Valley East,ON,Ontario,Michael Ma,CPC,Conservative,10115
35019,Don Valley East,ON,Ontario,Nicholas Thompson,NDP,New Democratic Party,4647
35019,Don Valley East,ON,Ontario,Dan Turcotte,GRE,Green,1675
35019,Don Valley East,ON,Ontario,John P. Hendry,PPC,People's Party,562
35020,Don Valley North,ON,Ontario,Han Dong,LPC,Liberal,23495
35020,Don Valley North,ON,Ontario,Sarah Fischer,CPC,Conservative,16506
35020,Don Valley North,ON,Ontario,Bruce Griffin,NDP,New Democratic Party,4285
35020,Don Valley North,ON,Ontario,Daniel Giavedoni,GRE,Green,1803
35020,Don Valley North,ON,Ontario,Jay Sobel,PPC,People's Party,482
35021,Don Valley West,ON,Ontario,Rob Oliphant,LPC,Liberal,29148
35021,Don Valley West,ON,Ontario,Yvonne Robertson,CPC,Conservative,16304
35021,Don Valley West,ON,Ontario,Laurel MacDowell,NDP,New Democratic Party,3804
35021,Don Valley West,ON,Ontario,Amanda Kistindey,GRE,Green,2257
35021,Don Valley West,ON,Ontario,Ian Prittie,PPC,People's Party,444
35021,Don Valley West,ON,Ontario,John Kittredge,LIB,Libertarian,277
35022,Dufferin--Caledon,ON,Ontario,Kyle Seeback,CPC,Conservative,28852
35022,Dufferin--Caledon,ON,Ontario,Michele Fisher,LPC,Liberal,22645
35022,Dufferin--Caledon,ON,Ontario,Allison Brown,NDP,New Democratic Party,7981
35022,Dufferin--Caledon,ON,Ontario,Stefan Wiesen,GRE,Green,7303
35022,Dufferin--Caledon,ON,Ontario,Chad Ransom,PPC,People's Party,1516
35022,Dufferin--Caledon,ON,Ontario,Russ Emo,CHP,Christian Heritage Party,319
35023,Durham,ON,Ontario,Erin O'Toole,CPC,Conservative,30752
35023,Durham,ON,Ontario,Jonathan Giancroce,LPC,Liberal,23547
35023,Durham,ON,Ontario,Sarah Whalen-Wright,NDP,New Democratic Party,13323
35023,Durham,ON,Ontario,Evan Price,GRE,Green,3950
35023,Durham,ON,Ontario,Brenda Virtue,PPC,People's Party,1442
35024,Eglinton--Lawrence,ON,Ontario,Marco Mendicino,LPC,Liberal,29850
35024,Eglinton--Lawrence,ON,Ontario,Chani Aryeh-Bain,CPC,Conservative,18549
35024,Eglinton--Lawrence,ON,Ontario,Alexandra Nash,NDP,New Democratic Party,4741
35024,Eglinton--Lawrence,ON,Ontario,Reuben DeBoer,GRE,Green,2278
35024,Eglinton--Lawrence,ON,Ontario,Michael Staffieri,PPC,People's Party,586
35025,Elgin--Middlesex--London,ON,Ontario,Karen Vecchio,CPC,Conservative,31026
35025,Elgin--Middlesex--London,ON,Ontario,Pam Armstrong,LPC,Liberal,14324
35025,Elgin--Middlesex--London,ON,Ontario,Bob Hargreaves,NDP,New Democratic Party,11019
35025,Elgin--Middlesex--London,ON,Ontario,Ericha Hendel,GRE,Green,3562
35025,Elgin--Middlesex--London,ON,Ontario,Donald Helkaa,PPC,People's Party,956
35025,Elgin--Middlesex--London,ON,Ontario,Peter Redecop,CHP,Christian Heritage Party,618
35025,Elgin--Middlesex--London,ON,Ontario,Richard Styve,LIB,Libertarian,249
35026,Essex,ON,Ontario,Chris Lewis,CPC,Conservative,28274
35026,Essex,ON,Ontario,Tracey Ramsey,NDP,New Democratic Party,23603
35026,Essex,ON,Ontario,Audrey Festeryga,LPC,Liberal,12987
35026,Essex,ON,Ontario,Jennifer Alderson,GRE,Green,2173
35026,Essex,ON,Ontario,Bill Capes,PPC,People's Party,1251
35027,Etobicoke Centre,ON,Ontario,Yvan Baker,LPC,Liberal,32800
35027,Etobicoke Centre,ON,Ontario,Ted Opitz,CPC,Conservative,21804
35027,Etobicoke Centre,ON,Ontario,Heather Vickers-Wong,NDP,New Democratic Party,4881
35027,Etobicoke Centre,ON,Ontario,Cameron Semple,GRE,Green,2775
35027,Etobicoke Centre,ON,Ontario,Nicholas Serdiuk,PPC,People's Party,664
35027,Etobicoke Centre,ON,Ontario,Mark Wrzesniewski,LIB,Libertarian,295
35029,Etobicoke North,ON,Ontario,Kirsty Duncan,LPC,Liberal,26388
35029,Etobicoke North,ON,Ontario,Sarabjit Kaur,CPC,Conservative,9524
35029,Etobicoke North,ON,Ontario,Naiima Farah,NDP,New Democratic Party,4654
35029,Etobicoke North,ON,Ontario,Renata Ford,PPC,People's Party,1196
35029,Etobicoke North,ON,Ontario,Nancy Ghuman,GRE,Green,1080
35029,Etobicoke North,ON,Ontario,Sudhir Mehta,CFF,Canada's Fourth Front,104
35028,Etobicoke--Lakeshore,ON,Ontario,James Maloney,LPC,Liberal,36061
35028,Etobicoke--Lakeshore,ON,Ontario,Barry O'Brien,CPC,Conservative,19952
35028,Etobicoke--Lakeshore,ON,Ontario,Branko Gasperlin,NDP,New Democratic Party,8277
35028,Etobicoke--Lakeshore,ON,Ontario,Chris Caldwell,GRE,Green,4141
35028,Etobicoke--Lakeshore,ON,Ontario,Jude Sulejmani,PPC,People's Party,921
35028,Etobicoke--Lakeshore,ON,Ontario,Janice Murray,ML,Marxist-Leninist,163
35030,Flamborough--Glanbrook,ON,Ontario,David Sweet,CPC,Conservative,24527
35030,Flamborough--Glanbrook,ON,Ontario,Jennifer Stebbing,LPC,Liberal,22875
35030,Flamborough--Glanbrook,ON,Ontario,Allison Cillis,NDP,New Democratic Party,10322
35030,Flamborough--Glanbrook,ON,Ontario,Janet Errygers,GRE,Green,3833
35030,Flamborough--Glanbrook,ON,Ontario,David Tilden,PPC,People's Party,982
35031,Glengarry--Prescott--Russell,ON,Ontario,Francis Drouin,LPC,Liberal,31293
